file_id,entity_id,entity_type,raw_layer,length,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,bbox_width,bbox_height,aspect_ratio,center_x,center_y,start_x,start_y,end_x,end_y,radius,start_angle,end_angle,n_vertices,is_closed,text_content,is_geometric
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__288,LINE,WALL,9.0,43436.29356196254,12301.18253401777,43445.29356196254,12301.18253401777,9.0,0.0,,43440.79356196254,12301.18253401777,43436.29356196254,12301.18253401777,43445.29356196254,12301.18253401777,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__289,LINE,WALL,9.0,43436.29356196254,12310.18253401774,43445.29356196254,12310.18253401774,9.0,0.0,,43440.79356196254,12310.18253401774,43436.29356196254,12310.18253401774,43445.29356196254,12310.18253401774,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__290,LINE,stair-steps,20.0,43694.29356196249,12313.18253401775,43714.29356196249,12313.18253401776,20.0,1.0913936421275139e-11,,43704.29356196249,12313.182534017755,43694.29356196249,12313.18253401776,43714.29356196249,12313.18253401775,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__291,LWPOLYLINE,Beams & Archs,120.0,43694.29356196249,12217.25354834548,43730.29356196249,12301.25354834548,36.0,84.0,0.42857142857142855,43712.29356196249,12259.25354834548,,,,,,,,10,False,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__292,LWPOLYLINE,Beams & Archs,108.0,43694.29356196249,12220.25354834548,43727.293561962484,12298.25354834548,32.999999999992724,78.0,0.4230769230768298,43710.79356196249,12259.25354834548,,,,,,,,10,False,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__293,LINE,WALL,9.0,43685.29356196249,12241.18253401776,43694.29356196249,12241.18253401776,9.0,0.0,,43689.79356196249,12241.18253401776,43685.29356196249,12241.18253401776,43694.29356196249,12241.18253401776,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__294,LINE,stair-steps,60.07101432771924,43694.29356196249,12241.18253401776,43694.29356196249,12301.25354834548,0.0,60.07101432771924,0.0,43694.29356196249,12271.218041181619,43694.29356196249,12301.25354834548,43694.29356196249,12241.18253401776,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__295,INSERT,windoor,,43665.95033462371,12241.182534017978,43694.293561962535,12271.182534017855,28.343227338824363,29.99999999987631,0.9447742446313742,43680.12194829312,12256.182534017917,,,,,,,,,,,False
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__296,INSERT,windoor,,43665.95033462367,12271.182534017875,43694.29356196251,12301.182534017753,28.34322733884619,29.999999999878128,0.9447742446320444,43680.12194829309,12286.182534017815,,,,,,,,,,,False
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__297,LINE,WALL,14.999999999970896,43679.29356196252,12301.18253401773,43694.29356196249,12301.18253401776,14.999999999970896,3.092281986027956e-11,,43686.793561962506,12301.182534017746,43694.29356196249,12301.18253401776,43679.29356196252,12301.18253401773,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__298,LINE,WALL,6.0,43679.2935619625,12310.18253401776,43685.2935619625,12310.18253401782,6.0,6.002665031701326e-11,,43682.2935619625,12310.18253401779,43685.2935619625,12310.18253401776,43679.2935619625,12310.18253401782,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__299,LINE,WALL,478.0,43216.29356196249,12884.25354834548,43694.29356196249,12884.25354834548,478.0,0.0,,43455.29356196249,12884.25354834548,43216.29356196249,12884.25354834548,43694.29356196249,12884.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__300,LINE,WALL,223.0,43225.29356196249,12875.25354834548,43448.29356196249,12875.25354834548,223.0,0.0,,43336.79356196249,12875.25354834548,43225.29356196249,12875.25354834548,43448.29356196249,12875.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__301,LINE,WALL,228.0,43457.29356196249,12875.25354834548,43685.29356196249,12875.25354834548,228.0,0.0,,43571.29356196249,12875.25354834548,43457.29356196249,12875.25354834548,43685.29356196249,12875.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__302,LINE,WALL,201.0,43694.29356196249,12683.25354834548,43694.29356196249,12884.25354834548,0.0,201.0,0.0,43694.29356196249,12783.75354834548,43694.29356196249,12884.25354834548,43694.29356196249,12683.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__303,LINE,WALL,340.0,43694.29356196249,12301.25354834548,43694.29356196249,12641.25354834548,0.0,340.0,0.0,43694.29356196249,12471.25354834548,43694.29356196249,12641.25354834548,43694.29356196249,12301.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__304,LINE,WALL,192.0,43685.29356196249,12683.25354834548,43685.29356196249,12875.25354834548,0.0,192.0,0.0,43685.29356196249,12779.25354834548,43685.29356196249,12875.25354834548,43685.29356196249,12683.25354834548,,,,,,,True
3_bhk_house_design_ground_floor_plan,3_bhk_house_design_ground_floor_plan__305,LINE,WALL,6.0,43685.29356196249,12635.25354834548,43685.29356196249,12641.25354834548,0.0,6.0,0.0,43685.29356196249,12638.25354834548,43685.29356196249,12641.25354834548,43685.29356196249,12635.25354834548,,,,,,,True
